1333.6,1576.3,2000
1339.8,1571.6,2000
1345.9,1566.9,2000
1351.9,1562.4,2000
1357.7,1558.0,2000
1363.5,1553.7,2000
1369.1,1549.5,2000
1374.7,1545.4,2000
1380.2,1541.3,2000
1385.6,1537.4,2000
1390.9,1533.6,2000
1396.2,1529.8,2000
1401.3,1526.1,2000
1406.5,1522.5,2000
1411.5,1518.9,2000
1416.5,1515.5,2000
1421.4,1512.1,2000
1426.3,1508.7,2000
1431.1,1505.5,2000
1435.8,1502.3,2000
1440.5,1499.1,2000
1445.2,1496.0,2000
1449.8,1493.0,2000
1454.3,1490.1,2000
1458.8,1487.2,2000
1463.3,1484.3,2000
1467.7,1481.5,2000
1472.1,1478.8,2000
1476.5,1476.1,2000
1480.8,1473.5,2000
1485.0,1470.9,2000
1489.3,1468.4,2000
1493.5,1466.0,2000
1497.6,1463.6,2000
1501.8,1461.2,2000
1505.9,1458.9,2000
1509.9,1456.6,2000
1514.0,1454.4,2000
1518.0,1452.3,2000
1522.0,1450.2,2000
1525.9,1448.1,2000
1529.8,1446.1,2000
1533.7,1444.1,2000
1537.6,1442.2,2000
1541.5,1440.3,2000
1545.3,1438.5,2000
1549.1,1436.8,2000
1552.8,1435.1,2000
1556.6,1433.4,2000
1560.3,1431.8,2000
1565.3,1434.3,2000
1570.3,1436.9,2000
1575.3,1439.5,2000
1580.3,1442.2,2000
1585.4,1444.9,2000
1590.4,1447.6,2000
1595.5,1450.3,2000
1600.5,1453.1,2000
1605.6,1455.9,2000
1610.7,1458.8,2000
1615.8,1461.7,2000
1620.9,1464.6,2000
1626.0,1467.5,2000
1631.1,1470.5,2000
1636.2,1473.5,2000
1641.4,1476.5,2000
1646.5,1479.6,2000
1651.7,1482.7,2000
1656.8,1485.8,2000
1662.0,1489.0,2000
1667.2,1492.2,2000
1672.4,1495.4,2000
1677.7,1498.6,2000
1682.9,1501.9,2000
1688.1,1505.2,2000
1693.4,1508.5,2000
1698.7,1511.9,2000
1704.0,1515.3,2000
1709.3,1518.7,2000
1714.6,1522.1,2000
1719.9,1525.6,2000
1725.2,1529.1,2000
1730.6,1532.6,2000
1735.9,1536.1,2000
1741.3,1539.7,2000
1746.7,1543.3,2000
1752.1,1546.9,2000
1757.5,1550.6,2000
1762.9,1554.2,2000
1768.4,1557.9,2000
1773.8,1561.6,2000
1779.3,1565.4,2000
1784.8,1569.1,2000
1790.3,1572.9,2000
1795.8,1576.7,2000
1801.3,1580.5,2000
1806.8,1584.4,2000
1812.3,1588.3,2000
1817.9,1592.1,2000
1823.5,1596.1,2000
1820.4,1590.3,2000
1817.3,1584.6,2000
1814.0,1578.9,2000
1810.7,1573.1,2000
1807.3,1567.4,2000
1803.8,1561.6,2000
1800.2,1555.8,2000
1796.5,1550.0,2000
1792.8,1544.2,2000
1788.9,1538.3,2000
1784.9,1532.4,2000
1780.9,1526.5,2000
1776.8,1520.6,2000
1772.5,1514.7,2000
1768.2,1508.7,2000
1763.8,1502.7,2000
1759.3,1496.7,2000
1754.7,1490.6,2000
1750.0,1484.5,2000
1745.2,1478.4,2000
1740.4,1472.2,2000
1735.4,1466.1,2000
1730.4,1459.8,2000
1725.2,1453.6,2000
1720.0,1447.3,2000
1714.7,1441.0,2000
1709.3,1434.6,2000
1703.8,1428.2,2000
1698.2,1421.7,2000
1692.6,1415.2,2000
1686.8,1408.7,2000
1681.0,1402.1,2000
1675.1,1395.5,2000
1669.1,1388.8,2000
1663.0,1382.1,2000
1656.9,1375.3,2000
1650.7,1368.5,2000
1644.4,1361.6,2000
1638.0,1354.7,2000
1631.5,1347.7,2000
1625.0,1340.6,2000
1618.4,1333.5,2000
1611.8,1326.3,2000
1605.1,1319.1,2000
1598.3,1311.8,2000
1591.5,1304.5,2000
1584.6,1297.1,2000
1577.6,1289.6,2000
1570.6,1282.0,2000
1563.5,1274.4,2000
1560.5,1272.0,2000
1557.5,1269.7,2000
1554.5,1267.4,2000
1551.5,1265.1,2000
1548.5,1263.0,2000
1545.6,1260.8,2000
1542.6,1258.7,2000
1539.6,1256.7,2000
1536.7,1254.7,2000
1533.7,1252.7,2000
1530.8,1250.8,2000
1527.8,1249.0,2000
1524.9,1247.2,2000
1522.0,1245.4,2000
1519.1,1243.7,2000
1516.1,1242.0,2000
1513.2,1240.4,2000
1510.3,1238.8,2000
1507.4,1237.3,2000
1504.5,1235.8,2000
1501.6,1234.3,2000
1498.7,1232.9,2000
1495.8,1231.5,2000
1493.0,1230.2,2000
1490.1,1228.9,2000
1487.2,1227.7,2000
1484.3,1226.4,2000
1481.4,1225.3,2000
1478.5,1224.1,2000
1475.7,1223.0,2000
1472.8,1222.0,2000
1469.9,1221.0,2000
1467.0,1220.0,2000
1464.2,1219.1,2000
1461.3,1218.1,2000
1458.4,1217.3,2000
1455.5,1216.4,2000
1452.7,1215.6,2000
1449.8,1214.9,2000
1446.9,1214.2,2000
1444.0,1213.5,2000
1441.2,1212.8,2000
1438.3,1212.2,2000
1435.4,1211.6,2000
1432.5,1211.0,2000
1429.6,1210.5,2000
1426.8,1210.0,2000
1423.9,1209.6,2000
1421.0,1209.1,2000
1418.1,1208.8,2000
1419.5,1213.1,2000
1420.9,1217.4,2000
1422.3,1221.7,2000
1423.6,1225.9,2000
1424.8,1230.2,2000
1426.1,1234.5,2000
1427.2,1238.7,2000
1428.4,1242.9,2000
1429.5,1247.2,2000
1430.5,1251.4,2000
1431.5,1255.6,2000
1432.5,1259.8,2000
1433.4,1263.9,2000
1434.3,1268.1,2000
1435.1,1272.3,2000
1435.9,1276.4,2000
1436.7,1280.6,2000
1437.4,1284.7,2000
1438.1,1288.9,2000
1438.7,1293.0,2000
1439.3,1297.1,2000
1439.8,1301.2,2000
1440.3,1305.4,2000
1440.8,1309.5,2000
1441.2,1313.6,2000
1441.6,1317.7,2000
1441.9,1321.8,2000
1442.3,1325.9,2000
1442.5,1330.0,2000
1442.7,1334.1,2000
1442.9,1338.3,2000
1443.1,1342.4,2000
1443.2,1346.5,2000
1443.2,1350.6,2000
1443.3,1354.7,2000
1443.2,1358.8,2000
1443.2,1362.9,2000
1443.1,1367.0,2000
1443.0,1371.2,2000
1442.8,1375.3,2000
1442.6,1379.4,2000
1442.3,1383.6,2000
1442.0,1387.7,2000
1441.7,1391.8,2000
1441.3,1396.0,2000
1440.9,1400.2,2000
1440.5,1404.3,2000
1440.0,1408.5,2000
1439.4,1412.7,2000
