1461.7,1684.5,2000
1461.7,1684.3,2000
1461.8,1684.2,2000
1461.8,1684.1,2000
1461.8,1684.0,2000
1461.9,1683.8,2000
1461.9,1683.7,2000
1461.9,1683.6,2000
1461.9,1683.4,2000
1462.0,1683.3,2000
1462.0,1683.2,2000
1462.0,1683.0,2000
1462.0,1682.9,2000
1462.1,1682.8,2000
1462.1,1682.6,2000
1462.1,1682.5,2000
1462.1,1682.4,2000
1462.2,1682.2,2000
1462.2,1682.1,2000
1462.2,1682.0,2000
1462.2,1681.8,2000
1462.3,1681.7,2000
1462.3,1681.6,2000
1462.3,1681.4,2000
1462.4,1681.3,2000
1462.4,1681.2,2000
1462.4,1681.1,2000
1462.4,1680.9,2000
1462.5,1680.8,2000
1462.5,1680.7,2000
1462.5,1680.5,2000
1462.5,1680.4,2000
1462.6,1680.3,2000
1462.6,1680.1,2000
1462.6,1680.0,2000
1462.6,1679.9,2000
1462.7,1679.7,2000
1462.7,1679.6,2000
1462.7,1679.5,2000
1462.7,1679.4,2000
1462.8,1679.2,2000
1462.8,1679.1,2000
1462.8,1679.0,2000
1462.8,1678.8,2000
1462.9,1678.7,2000
1462.9,1678.6,2000
1462.9,1678.4,2000
1462.9,1678.3,2000
1463.0,1678.2,2000
1463.0,1678.0,2000
1464.3,1677.2,2000
1465.5,1676.3,2000
1466.8,1675.5,2000
1468.1,1674.7,2000
1469.3,1673.8,2000
1470.6,1673.0,2000
1471.9,1672.2,2000
1473.1,1671.4,2000
1474.4,1670.6,2000
1475.6,1669.8,2000
1476.8,1669.0,2000
1478.1,1668.2,2000
1479.3,1667.4,2000
1480.6,1666.6,2000
1481.8,1665.8,2000
1483.0,1665.0,2000
1484.2,1664.3,2000
1485.5,1663.5,2000
1486.7,1662.8,2000
1487.9,1662.0,2000
1489.1,1661.3,2000
1490.3,1660.5,2000
1491.5,1659.8,2000
1492.7,1659.0,2000
1493.9,1658.3,2000
1495.1,1657.6,2000
1496.3,1656.9,2000
1497.5,1656.1,2000
1498.7,1655.4,2000
1499.9,1654.7,2000
1501.1,1654.0,2000
1502.3,1653.3,2000
1503.5,1652.6,2000
1504.7,1651.9,2000
1505.8,1651.3,2000
1507.0,1650.6,2000
1508.2,1649.9,2000
1509.4,1649.2,2000
1510.5,1648.6,2000
1511.7,1647.9,2000
1512.9,1647.2,2000
1514.0,1646.6,2000
1515.2,1645.9,2000
1516.4,1645.3,2000
1517.5,1644.6,2000
1518.7,1644.0,2000
1519.8,1643.4,2000
1521.0,1642.7,2000
1522.1,1642.1,2000
1523.3,1641.5,2000
1523.3,1641.4,2000
1523.3,1641.3,2000
1523.3,1641.1,2000
1523.3,1641.0,2000
1523.3,1640.9,2000
1523.3,1640.8,2000
1523.4,1640.7,2000
1523.4,1640.6,2000
